Filename,is_call,length,Date,Sentiment Numeric,FlairSentiment,FlairPolarity,NLTK_Negative,NLTK_Neutral,NLTK_Positive,NLTK_Compound,Facility Name,Name in Prison,County,Population,Level,Type,Tags,Week Number,Start Date,End Date,case number,case rate,death number,death rate,Persent Occupied,IsOverCapacity,OverCapacityAmount
Soledad_20201124_061_FULL,0,2282,2020-11-24,0,NEGATIVE,-0.999803483486176,0.079,0.847,0.074,-0.296,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,"['Prison Conditions', ' Infection']",47,2020-11-23,2020-11-29,124.0,0.0288842301420918,1.0,0.0002329373398555,153.3,1,53.30000000000001
Soledad_20201215_171_FULL_Infection_Programs_Stress,0,2632,2020-12-15,0,NEGATIVE,-0.999966382980347,0.096,0.784,0.12,0.9286,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,"['Infection', ' Programs', ' Stress']",50,2020-12-14,2020-12-20,278.0,0.0647565804798509,2.0,0.0004658746797111,153.3,1,53.30000000000001
Soledad_20201218_185_FULL,0,946,2020-12-18,0,NEGATIVE,-0.961376190185547,0.13,0.674,0.196,0.8453,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,"['Infection', ' Prison Conditions', ' Stress']",50,2020-12-14,2020-12-20,278.0,0.0647565804798509,2.0,0.0004658746797111,153.3,1,53.30000000000001
Soledad_20201224_219_FULL_PrisonConditionsInfectionFamily,0,2481,2020-12-24,0,NEGATIVE,-0.99992847442627,0.187,0.738,0.075,-0.9959,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,"['Prison Conditions', ' Family']",51,2020-12-21,2020-12-27,124.0,0.0288842301420918,0.0,0.0,153.3,1,53.30000000000001
Soledad_20201228_181_FULL,0,5541,2020-12-28,1,POSITIVE,0.850258529186249,0.079,0.798,0.124,0.9818,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,[''],52,2020-12-28,2021-01-03,165.0,0.0384346610761705,2.0,0.0004658746797111,153.3,1,53.30000000000001
Soledad_20201228_182_FULL,0,8701,2020-12-28,0,NEGATIVE,-0.832516670227051,0.067,0.861,0.072,0.3534,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,[''],52,2020-12-28,2021-01-03,165.0,0.0384346610761705,2.0,0.0004658746797111,153.3,1,53.30000000000001
Soledad_20201228_196_Full,0,3786,2020-12-28,0,NEGATIVE,-0.999990940093994,0.066,0.829,0.105,0.984,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,[''],52,2020-12-28,2021-01-03,165.0,0.0384346610761705,2.0,0.0004658746797111,153.3,1,53.30000000000001
Soledad_20201228_180_FULL,0,8989,2020-12-28,0,NEGATIVE,-0.999027371406555,0.104,0.83,0.067,-0.9975,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,[''],52,2020-12-28,2021-01-03,165.0,0.0384346610761705,2.0,0.0004658746797111,153.3,1,53.30000000000001
Soledad_20201229_164_FULL,0,4246,2020-12-29,0,NEGATIVE,-0.998655557632446,0.135,0.77,0.095,-0.9926,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,[''],52,2020-12-28,2021-01-03,165.0,0.0384346610761705,2.0,0.0004658746797111,153.3,1,53.30000000000001
Soledad_20201231_290_FULL_Stress,0,844,2020-12-31,0,NEGATIVE,-0.995328903198242,0.076,0.782,0.142,0.9005,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,['Stress'],52,2020-12-28,2021-01-03,165.0,0.0384346610761705,2.0,0.0004658746797111,153.3,1,53.30000000000001
Soledad_20201231_224_FULL,0,4591,2020-12-31,0,NEGATIVE,-0.999987721443176,0.141,0.766,0.093,-0.9905,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,[''],52,2020-12-28,2021-01-03,165.0,0.0384346610761705,2.0,0.0004658746797111,153.3,1,53.30000000000001
Soledad_20201231_289_FULL,0,2985,2020-12-31,0,NEGATIVE,-0.999888062477112,0.133,0.656,0.211,0.9945,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,[''],52,2020-12-28,2021-01-03,165.0,0.0384346610761705,2.0,0.0004658746797111,153.3,1,53.30000000000001
Soledad_20201231_291_FULL_Stress_PrisonConditions,0,1207,2020-12-31,0,NEGATIVE,-0.600011289119721,0.151,0.659,0.189,0.9212,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,"['Stress', ' Prison Conditions']",52,2020-12-28,2021-01-03,165.0,0.0384346610761705,2.0,0.0004658746797111,153.3,1,53.30000000000001
Soledad_20210105_286_FULL_StressInfectionPrisonConditions,0,1861,2021-01-05,0,NEGATIVE,-0.99931013584137,0.053,0.802,0.145,0.9869,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,"['Stress', ' Infection', ' Prison Conditions', ' Featured']",53,2021-01-04,2021-01-10,125.0,0.0291171674819474,4.0,0.0009317493594223,153.3,1,53.30000000000001
Soledad_20210105_255_FULL_Infection,0,1281,2021-01-05,0,NEGATIVE,-0.999711334705353,0.053,0.865,0.082,0.7096,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,['Infection'],53,2021-01-04,2021-01-10,125.0,0.0291171674819474,4.0,0.0009317493594223,153.3,1,53.30000000000001
Soledad_20210107_221_FULL,0,3885,2021-01-07,1,POSITIVE,0.933736443519592,0.07,0.792,0.138,0.9939,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,[''],53,2021-01-04,2021-01-10,125.0,0.0291171674819474,4.0,0.0009317493594223,153.3,1,53.30000000000001
Soledad_20210107_292_FULL,0,3065,2021-01-07,0,NEGATIVE,-0.999846696853638,0.115,0.725,0.16,0.9819,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,[''],53,2021-01-04,2021-01-10,125.0,0.0291171674819474,4.0,0.0009317493594223,153.3,1,53.30000000000001
Soledad_20210108_223_FULL_PrisonConditions,0,1585,2021-01-08,0,NEGATIVE,-0.998872697353363,0.052,0.898,0.049,0.0683,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,['Prison Conditions'],53,2021-01-04,2021-01-10,125.0,0.0291171674819474,4.0,0.0009317493594223,153.3,1,53.30000000000001
Soledad_20210109_241_FULL,0,10995,2021-01-09,1,POSITIVE,0.774918258190155,0.158,0.728,0.114,-0.9988,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,"['Family', ' Infection', ' Prison Conditions', ' Programs']",53,2021-01-04,2021-01-10,125.0,0.0291171674819474,4.0,0.0009317493594223,153.3,1,53.30000000000001
Soledad_20210112_275_FULL,0,4657,2021-01-12,0,NEGATIVE,-0.999816000461578,0.123,0.805,0.072,-0.9941,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,[''],54,2021-01-11,2021-01-17,122.0,0.0284183554623806,1.0,0.0002329373398555,153.3,1,53.30000000000001
Soledad_20210113_266_FULL_Stress_PrisonConditions,0,2325,2021-01-13,0,NEGATIVE,-0.999997854232788,0.062,0.84,0.099,0.9549,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,"['Stress', ' Prison Conditions']",54,2021-01-11,2021-01-17,122.0,0.0284183554623806,1.0,0.0002329373398555,153.3,1,53.30000000000001
Soledad_20210119_323_Full_PrisonConditions_Family,0,1278,2021-01-19,0,NEGATIVE,-0.99620133638382,0.059,0.842,0.098,0.798,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,"['Prison Conditions', ' Family']",55,2021-01-18,2021-01-24,14.0,0.0032611227579781,1.0,0.0002329373398555,153.3,1,53.30000000000001
Soledad_20210120_325_FULL,0,14741,2021-01-20,0,NEGATIVE,-0.999720513820648,0.12,0.778,0.102,-0.9972,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,[''],55,2021-01-18,2021-01-24,14.0,0.0032611227579781,1.0,0.0002329373398555,153.3,1,53.30000000000001
Soledad_20210208_362_FULL,0,2844,2021-02-08,0,NEGATIVE,-0.954074859619141,0.089,0.791,0.12,0.9561,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,['Featured'],58,2021-02-08,2021-02-14,0.0,0.0,0.0,0.0,153.3,1,53.30000000000001
Soledad_20210325_647_FULL_PrisonConditionsInfection,0,1075,2021-03-25,0,NEGATIVE,-0.94058084487915,0.164,0.691,0.146,-0.785,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,"['Prison Conditions', ' Infection']",64,2021-03-22,2021-03-28,0.0,0.0,0.0,0.0,153.3,1,53.30000000000001
Soledad_20210406_974_FULL_PrisonConditions,0,1152,2021-04-06,0,NEGATIVE,-0.999322295188904,0.087,0.807,0.107,0.7469,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,['Prison Conditions'],66,2021-04-05,2021-04-11,1.0,0.0002329373398555,0.0,0.0,153.3,1,53.30000000000001
Soledad_20210416_923_FULL_Stress,0,1018,2021-04-16,1,POSITIVE,0.504869103431702,0.073,0.645,0.282,0.994,Soledad,Correctional Training Facility (CTF),Monterey,4293.0,State,Prison,['Stress'],67,2021-04-12,2021-04-18,1.0,0.0002329373398555,0.0,0.0,153.3,1,53.30000000000001
SanQuentin_20201027_06_05_FULL,1,2613,2020-10-27,0,NEGATIVE,-0.999991655349731,0.122,0.796,0.082,-0.9966,SanQuentin,San Quentin State Prison (SQ),Marin,3488.0,State,Prison,[''],43,2020-10-26,2020-11-01,0.0,0.0,0.0,0.0,113.1,1,13.099999999999994
San_Quentin_20201103_647_FULL,1,1362,2020-11-03,0,NEGATIVE,-0.999990701675415,0.05,0.758,0.192,0.9999,SanQuentin,San Quentin State Prison (SQ),Marin,3488.0,State,Prison,[''],44,2020-11-02,2020-11-08,0.0,0.0,0.0,0.0,113.1,1,13.099999999999994
San Quentin_20201108_025_FULL,0,4373,2020-11-08,0,NEGATIVE,-0.997886478900909,0.099,0.758,0.142,0.9934,SanQuentin,San Quentin State Prison (SQ),Marin,3488.0,State,Prison,[''],44,2020-11-02,2020-11-08,0.0,0.0,0.0,0.0,113.1,1,13.099999999999994
San_Quentin_20201109_022_FULL,0,2429,2020-11-09,0,NEGATIVE,-0.999650597572327,0.157,0.708,0.135,-0.9657,SanQuentin,San Quentin State Prison (SQ),Marin,3488.0,State,Prison,[''],45,2020-11-09,2020-11-15,0.0,0.0,0.0,0.0,113.1,1,13.099999999999994
San Quentin_20201113_734_FULL,1,4513,2020-11-13,0,NEGATIVE,-0.999983310699463,0.058,0.804,0.138,0.999,SanQuentin,San Quentin State Prison (SQ),Marin,3488.0,State,Prison,[''],45,2020-11-09,2020-11-15,0.0,0.0,0.0,0.0,113.1,1,13.099999999999994
San Quentin_20201201_77B_FULL_PrisonConditions_Infection_Stress,0,2296,2020-12-01,0,NEGATIVE,-0.999952673912049,0.062,0.849,0.089,0.886,SanQuentin,San Quentin State Prison (SQ),Marin,3488.0,State,Prison,"['Prison Conditions', ' Infection', ' Stress', ' Featured']",48,2020-11-30,2020-12-06,0.0,0.0,0.0,0.0,113.1,1,13.099999999999994
SanQuentin_20201221_188_FULL,0,4153,2020-12-21,0,NEGATIVE,-0.999359667301178,0.117,0.805,0.078,-0.9895,SanQuentin,San Quentin State Prison (SQ),Marin,3488.0,State,Prison,"['Programs', ' Prison Conditions']",51,2020-12-21,2020-12-27,0.0,0.0,0.0,0.0,113.1,1,13.099999999999994
SanQuentin_20201221_187_FULL,0,4237,2020-12-21,1,POSITIVE,0.948055863380432,0.137,0.806,0.058,-0.9969,SanQuentin,San Quentin State Prison (SQ),Marin,3488.0,State,Prison,[''],51,2020-12-21,2020-12-27,0.0,0.0,0.0,0.0,113.1,1,13.099999999999994
San_Quentin_20210121_07_10_FULL,0,1014,2021-01-21,0,NEGATIVE,-0.886690974235535,0.072,0.755,0.173,0.9712,SanQuentin,San Quentin State Prison (SQ),Marin,3488.0,State,Prison,['Infection'],55,2021-01-18,2021-01-24,2.0,0.0005733944954128,0.0,0.0,113.1,1,13.099999999999994
Lancaster_20201029_002_FULL,0,1694,2020-10-29,0,NEGATIVE,-0.999620914459228,0.099,0.778,0.123,0.7929,Lancaster,California State Prison-Los Angeles County (LAC),Los Angeles,2679.0,State,Prison,[''],43,2020-10-26,2020-11-01,1.0,0.0003732736095558,0.0,0.0,116.5,1,16.5
Lancaster_20201109_030_FULL,0,10153,2020-11-09,0,NEGATIVE,-0.999884605407715,0.086,0.783,0.131,0.9985,Lancaster,California State Prison-Los Angeles County (LAC),Los Angeles,2679.0,State,Prison,[''],45,2020-11-09,2020-11-15,2.0,0.0007465472191116,0.0,0.0,116.5,1,16.5
Lancaster_20201202_091_FULL,0,4646,2020-12-02,0,NEGATIVE,-0.999971985816956,0.19,0.7,0.11,-0.9984,Lancaster,California State Prison-Los Angeles County (LAC),Los Angeles,2679.0,State,Prison,[''],48,2020-11-30,2020-12-06,86.0,0.0321015304217992,1.0,0.0003732736095558,116.5,1,16.5
Lancaster_20201209_110_FULL,0,2547,2020-12-09,0,NEGATIVE,-0.999982237815857,0.182,0.758,0.061,-0.995,Lancaster,California State Prison-Los Angeles County (LAC),Los Angeles,2679.0,State,Prison,"['Infection', ' Stress', ' Prison Conditions']",49,2020-12-07,2020-12-13,635.0,0.237028742067936,1.0,0.0003732736095558,116.5,1,16.5
Lancaster_20210316_583_FULL_Stress_PrisonConditions,0,2554,2021-03-16,0,NEGATIVE,-0.999988198280334,0.161,0.717,0.122,-0.9809,Lancaster,California State Prison-Los Angeles County (LAC),Los Angeles,2679.0,State,Prison,"['Stress', ' Prison Conditions']",63,2021-03-15,2021-03-21,1.0,0.0003732736095558,0.0,0.0,116.5,1,16.5
Avenal_20201030_7_01_FULL,1,3067,2020-10-30,0,NEGATIVE,-0.999850869178772,0.059,0.818,0.122,0.9986,Avenal,Avenal State Prison (ASP),Kings,4592.0,State,Prison,[''],43,2020-10-26,2020-11-01,3.0,0.0006533101045296,1.0,0.0002177700348432,157.9,1,57.900000000000006
Avenal_20201105_08_11_FULL,1,1966,2020-11-05,0,NEGATIVE,-0.999866604804993,0.092,0.857,0.051,-0.996,Avenal,Avenal State Prison (ASP),Kings,4592.0,State,Prison,[''],44,2020-11-02,2020-11-08,8.0,0.0017421602787456,0.0,0.0,157.9,1,57.900000000000006
Avenal_20201105_07_12_FULL,1,2897,2020-11-05,0,NEGATIVE,-0.99542111158371,0.05,0.797,0.153,0.9995,Avenal,Avenal State Prison (ASP),Kings,4592.0,State,Prison,[''],44,2020-11-02,2020-11-08,8.0,0.0017421602787456,0.0,0.0,157.9,1,57.900000000000006
Avenal_20201106_623_FULL,1,2479,2020-11-06,0,NEGATIVE,-0.999973297119141,0.062,0.796,0.142,0.9994,Avenal,Avenal State Prison (ASP),Kings,4592.0,State,Prison,[''],44,2020-11-02,2020-11-08,8.0,0.0017421602787456,0.0,0.0,157.9,1,57.900000000000006
Avenal_20201110_7_51_FULL,1,3949,2020-11-10,0,NEGATIVE,-0.999777615070343,0.077,0.812,0.111,0.9969,Avenal,Avenal State Prison (ASP),Kings,4592.0,State,Prison,[''],45,2020-11-09,2020-11-15,5.0,0.001088850174216,0.0,0.0,157.9,1,57.900000000000006
Avenal_20201110_08_13_FULL,1,4229,2020-11-10,0,NEGATIVE,-0.999937415122986,0.076,0.798,0.125,0.9977,Avenal,Avenal State Prison (ASP),Kings,4592.0,State,Prison,[''],45,2020-11-09,2020-11-15,5.0,0.001088850174216,0.0,0.0,157.9,1,57.900000000000006
Avenal_20201113_7_18_FULL,1,3165,2020-11-13,0,NEGATIVE,-0.9999920129776,0.095,0.739,0.165,0.998,Avenal,Avenal State Prison (ASP),Kings,4592.0,State,Prison,[''],45,2020-11-09,2020-11-15,5.0,0.001088850174216,0.0,0.0,157.9,1,57.900000000000006
Avenal_20210317_8_31_Full,1,2497,2021-03-17,0,NEGATIVE,-0.999927520751953,0.118,0.738,0.144,0.9934,Avenal,Avenal State Prison (ASP),Kings,4592.0,State,Prison,[''],63,2021-03-15,2021-03-21,0.0,0.0,0.0,0.0,157.9,1,57.900000000000006
Avenal_20210518_5_22_FULL_Infection_PrisonConditions_Stress,1,1697,2021-05-18,0,NEGATIVE,-0.999964118003845,0.027,0.735,0.238,0.9993,Avenal,Avenal State Prison (ASP),Kings,4592.0,State,Prison,"['Infection', ' Prison Conditions', ' Stress']",72,2021-05-17,2021-05-23,0.0,0.0,0.0,0.0,157.9,1,57.900000000000006
Avenal_20210916_71906_P1_FULL,1,2000,2021-09-16,0,NEGATIVE,-0.999989151954651,0.056,0.802,0.143,0.9995,Avenal,Avenal State Prison (ASP),Kings,4592.0,State,Prison,[''],89,2021-09-13,2021-09-19,0.0,0.0,0.0,0.0,157.9,1,57.900000000000006
Avenal_20210916_71906_P2_FULL,1,3673,2021-09-16,0,NEGATIVE,-0.999936461448669,0.055,0.827,0.118,0.9992,Avenal,Avenal State Prison (ASP),Kings,4592.0,State,Prison,[''],89,2021-09-13,2021-09-19,0.0,0.0,0.0,0.0,157.9,1,57.900000000000006
Avenal_20210916_71906_P3_FULL,1,4943,2021-09-16,0,NEGATIVE,-0.950356960296631,0.082,0.75,0.169,0.9997,Avenal,Avenal State Prison (ASP),Kings,4592.0,State,Prison,[''],89,2021-09-13,2021-09-19,0.0,0.0,0.0,0.0,157.9,1,57.900000000000006
Norco_20201102_10_FULL,0,1234,2020-11-02,0,NEGATIVE,-0.999939203262329,0.089,0.739,0.173,0.9701,Norco,California Rehabilitation Center (CRC),Riverside,2919.0,State,Prison,"['Infection', ' Family']",44,2020-11-02,2020-11-08,8.0,0.0027406646111682,0.0,0.0,160.2,1,60.19999999999999
Norco_20210123_449_Full_Infection_Family,0,1420,2021-01-23,0,NEGATIVE,-0.876936793327332,0.062,0.665,0.273,0.9968,Norco,California Rehabilitation Center (CRC),Riverside,2919.0,State,Prison,"['Infection', ' Family']",55,2021-01-18,2021-01-24,21.0,0.0071942446043165,0.0,0.0,160.2,1,60.19999999999999
Norco_20210203_386_FULL,0,2978,2021-02-03,0,NEGATIVE,-0.998256623744965,0.142,0.733,0.124,-0.9746,Norco,California Rehabilitation Center (CRC),Riverside,2919.0,State,Prison,[''],57,2021-02-01,2021-02-07,3.0,0.001027749229188,0.0,0.0,160.2,1,60.19999999999999
Norco_20210218_10_04_FULL_Stress,0,1810,2021-02-18,0,NEGATIVE,-0.999991297721863,0.098,0.819,0.084,-0.5956,Norco,California Rehabilitation Center (CRC),Riverside,2919.0,State,Prison,['Stress'],59,2021-02-15,2021-02-21,0.0,0.0,0.0,0.0,160.2,1,60.19999999999999
Norco_20210401_610_FULL_Infection_PrisonConditions,0,1827,2021-04-01,0,NEGATIVE,-0.999686479568481,0.09,0.741,0.168,0.9841,Norco,California Rehabilitation Center (CRC),Riverside,2919.0,State,Prison,"['Infection', ' Prison Conditions']",65,2021-03-29,2021-04-04,0.0,0.0,0.0,0.0,160.2,1,60.19999999999999
Norco_20210827_36000_FULL,1,4257,2021-08-27,0,NEGATIVE,-0.998428225517273,0.077,0.787,0.136,0.9977,Norco,California Rehabilitation Center (CRC),Riverside,2919.0,State,Prison,[''],86,2021-08-23,2021-08-29,1.0,0.000342583076396,0.0,0.0,160.2,1,60.19999999999999
Corcoran_20201103_07_39_FULL,1,3259,2020-11-03,0,NEGATIVE,-0.99989664554596,0.076,0.756,0.168,0.9996,Corcoran,California State Prison-Corcoran (COR),Kings,3505.0,State,Prison,[''],44,2020-11-02,2020-11-08,1.0,0.0002853067047075,0.0,0.0,112.5,1,12.5
Corcoran_20201224_213_FULL,0,3897,2020-12-24,0,NEGATIVE,-0.996333360671997,0.137,0.682,0.181,0.9887,Corcoran,California State Prison-Corcoran (COR),Kings,3505.0,State,Prison,[''],51,2020-12-21,2020-12-27,112.0,0.0319543509272468,1.0,0.0002853067047075,112.5,1,12.5
Corcoran_20201230_162_Full_Program_Family,0,969,2020-12-30,0,NEGATIVE,-0.999955654144287,0.083,0.853,0.064,0.4411,Corcoran,California State Prison-Corcoran (COR),Kings,3505.0,State,Prison,"['Programs', ' Family']",52,2020-12-28,2021-01-03,44.0,0.0125534950071327,0.0,0.0,112.5,1,12.5
Corcoran_20210421_637_FULL_Infection_Family_Programs,1,992,2021-04-21,0,NEGATIVE,-0.999769151210785,0.059,0.786,0.154,0.9724,Corcoran,California State Prison-Corcoran (COR),Kings,3505.0,State,Prison,"['Infection', ' Family', ' Programs']",68,2021-04-19,2021-04-25,1.0,0.0002853067047075,0.0,0.0,112.5,1,12.5
Corcoran_20210428_320_FULL,1,4377,2021-04-28,0,NEGATIVE,-0.998787581920624,0.085,0.805,0.11,0.9759,Corcoran,California State Prison-Corcoran (COR),Kings,3505.0,State,Prison,[''],69,2021-04-26,2021-05-02,1.0,0.0002853067047075,0.0,0.0,112.5,1,12.5
Corcoran_20210518_6_21_FULL,1,4707,2021-05-18,0,NEGATIVE,-0.999972105026245,0.096,0.781,0.124,0.9915,Corcoran,California State Prison-Corcoran (COR),Kings,3505.0,State,Prison,[''],72,2021-05-17,2021-05-23,0.0,0.0,0.0,0.0,112.5,1,12.5
Corcoran_20210824_21225_FULL,1,5155,2021-08-24,0,NEGATIVE,-0.999952673912049,0.058,0.828,0.114,0.9989,Corcoran,California State Prison-Corcoran (COR),Kings,3505.0,State,Prison,[''],86,2021-08-23,2021-08-29,3.0,0.0008559201141226,1.0,0.0002853067047075,112.5,1,12.5
Chuckawalla_20201105_0728_FULL,1,3472,2020-11-05,0,NEGATIVE,-0.999885082244873,0.139,0.76,0.101,-0.9974,Chuckawalla,Chuckawalla Valley State Prison (CVSP),Riverside,2021.0,State,Prison,[''],44,2020-11-02,2020-11-08,104.0,0.0514596734289955,1.0,0.0004948045522018,116.3,1,16.299999999999997
Chuckawalla_20201105_06_41_FULL,1,6409,2020-11-05,0,NEGATIVE,-0.999944448471069,0.086,0.793,0.122,0.9976,Chuckawalla,Chuckawalla Valley State Prison (CVSP),Riverside,2021.0,State,Prison,[''],44,2020-11-02,2020-11-08,104.0,0.0514596734289955,1.0,0.0004948045522018,116.3,1,16.299999999999997
Chuckawalla_20201106_05_42_FULL,1,3819,2020-11-06,0,NEGATIVE,-0.999629616737366,0.033,0.873,0.094,0.9983,Chuckawalla,Chuckawalla Valley State Prison (CVSP),Riverside,2021.0,State,Prison,[''],44,2020-11-02,2020-11-08,104.0,0.0514596734289955,1.0,0.0004948045522018,116.3,1,16.299999999999997
Chuckawalla_20201106_07_07_FULL,1,1207,2020-11-06,0,NEGATIVE,-0.999774634838104,0.079,0.807,0.114,0.9962,Chuckawalla,Chuckawalla Valley State Prison (CVSP),Riverside,2021.0,State,Prison,[''],44,2020-11-02,2020-11-08,104.0,0.0514596734289955,1.0,0.0004948045522018,116.3,1,16.299999999999997
Chuckawalla_20201106_07_22_FULL,1,2558,2020-11-06,0,NEGATIVE,-0.999269068241119,0.086,0.81,0.104,0.9837,Chuckawalla,Chuckawalla Valley State Prison (CVSP),Riverside,2021.0,State,Prison,[''],44,2020-11-02,2020-11-08,104.0,0.0514596734289955,1.0,0.0004948045522018,116.3,1,16.299999999999997
Chuckawalla_20201109_06_57_FULL,1,671,2020-11-09,0,NEGATIVE,-0.99982351064682,0.068,0.801,0.131,0.9991,Chuckawalla,Chuckawalla Valley State Prison (CVSP),Riverside,2021.0,State,Prison,[''],45,2020-11-09,2020-11-15,55.0,0.0272142503711034,0.0,0.0,116.3,1,16.299999999999997
Chuckawalla_20201109_05_04_FULL,1,3626,2020-11-09,0,NEGATIVE,-0.999772608280182,0.052,0.817,0.13,0.9993,Chuckawalla,Chuckawalla Valley State Prison (CVSP),Riverside,2021.0,State,Prison,[''],45,2020-11-09,2020-11-15,55.0,0.0272142503711034,0.0,0.0,116.3,1,16.299999999999997
Chuckawalla_20201120_06_34_FULL,1,4999,2020-11-20,0,NEGATIVE,-0.999967217445374,0.077,0.77,0.153,0.9994,Chuckawalla,Chuckawalla Valley State Prison (CVSP),Riverside,2021.0,State,Prison,[''],46,2020-11-16,2020-11-22,2.0,0.0009896091044037,0.0,0.0,116.3,1,16.299999999999997
Chuckawalla_20201127_06_39_FULL,1,5514,2020-11-27,0,NEGATIVE,-0.999992251396179,0.098,0.799,0.103,0.8423,Chuckawalla,Chuckawalla Valley State Prison (CVSP),Riverside,2021.0,State,Prison,[''],47,2020-11-23,2020-11-29,1.0,0.0004948045522018,1.0,0.0004948045522018,116.3,1,16.299999999999997
Chuckawalla_20201127_06_59_FULL,1,6119,2020-11-27,0,NEGATIVE,-0.999994397163391,0.09,0.775,0.135,0.9982,Chuckawalla,Chuckawalla Valley State Prison (CVSP),Riverside,2021.0,State,Prison,[''],47,2020-11-23,2020-11-29,1.0,0.0004948045522018,1.0,0.0004948045522018,116.3,1,16.299999999999997
Chuckawalla_20201127_06_21_FULL,0,7251,2020-11-27,0,NEGATIVE,-0.999515295028686,0.083,0.775,0.142,0.9976,Chuckawalla,Chuckawalla Valley State Prison (CVSP),Riverside,2021.0,State,Prison,[''],47,2020-11-23,2020-11-29,1.0,0.0004948045522018,1.0,0.0004948045522018,116.3,1,16.299999999999997
